,lat,lon,mask,code
2555,-18.0,35.0,26.0,ESAF
2556,-17.0,35.0,26.0,ESAF
2557,-16.0,35.0,26.0,ESAF
2558,-15.0,35.0,26.0,ESAF
2559,-14.0,35.0,26.0,ESAF
2560,-13.0,35.0,26.0,ESAF
2561,-12.0,35.0,26.0,ESAF
2562,-11.0,35.0,26.0,ESAF
2563,-10.0,35.0,26.0,ESAF
2564,-9.0,35.0,24.0,SEAF
2565,-8.0,35.0,24.0,SEAF
2566,-7.0,35.0,24.0,SEAF
2567,-6.0,35.0,24.0,SEAF
2568,-5.0,35.0,24.0,SEAF
2569,-4.0,35.0,24.0,SEAF
2570,-3.0,35.0,24.0,SEAF
2571,-2.0,35.0,24.0,SEAF
2572,-1.0,35.0,24.0,SEAF
2573,0.0,35.0,24.0,SEAF
2574,1.0,35.0,24.0,SEAF
2575,2.0,35.0,24.0,SEAF
2576,3.0,35.0,23.0,NEAF
2577,4.0,35.0,23.0,NEAF
2578,5.0,35.0,23.0,NEAF
2579,6.0,35.0,23.0,NEAF
2580,7.0,35.0,23.0,NEAF
2581,8.0,35.0,23.0,NEAF
2582,9.0,35.0,23.0,NEAF
2583,10.0,35.0,23.0,NEAF
2584,11.0,35.0,23.0,NEAF
2585,12.0,35.0,23.0,NEAF
2586,13.0,35.0,23.0,NEAF
2587,14.0,35.0,23.0,NEAF
2588,15.0,35.0,20.0,SAH
2589,16.0,35.0,20.0,SAH
2590,17.0,35.0,20.0,SAH
2591,18.0,35.0,20.0,SAH
2592,19.0,35.0,20.0,SAH
2593,20.0,35.0,20.0,SAH
2594,21.0,35.0,20.0,SAH
2595,22.0,35.0,20.0,SAH
2596,23.0,35.0,20.0,SAH
2597,24.0,35.0,20.0,SAH
2598,25.0,35.0,20.0,SAH
2599,26.0,35.0,20.0,SAH
2600,27.0,35.0,36.0,ARP
2601,28.0,35.0,36.0,ARP
2602,29.0,35.0,36.0,ARP
2603,30.0,35.0,36.0,ARP
2604,31.0,35.0,19.0,MED
2605,32.0,35.0,19.0,MED
2606,36.0,35.0,19.0,MED
2607,37.0,35.0,19.0,MED
2608,38.0,35.0,19.0,MED
2609,39.0,35.0,19.0,MED
2610,40.0,35.0,19.0,MED
2611,41.0,35.0,19.0,MED
2612,46.0,35.0,17.0,WCE
2613,47.0,35.0,17.0,WCE
2614,48.0,35.0,17.0,WCE
2615,49.0,35.0,17.0,WCE
2616,50.0,35.0,17.0,WCE
2617,51.0,35.0,17.0,WCE
2618,52.0,35.0,17.0,WCE
2619,53.0,35.0,17.0,WCE
2620,54.0,35.0,17.0,WCE
2621,55.0,35.0,17.0,WCE
2622,56.0,35.0,17.0,WCE
2623,57.0,35.0,17.0,WCE
2624,58.0,35.0,17.0,WCE
2625,59.0,35.0,17.0,WCE
2626,60.0,35.0,16.0,NEU
2627,61.0,35.0,16.0,NEU
2628,62.0,35.0,16.0,NEU
2629,63.0,35.0,16.0,NEU
2630,64.0,35.0,16.0,NEU
2631,65.0,35.0,16.0,NEU
2632,66.0,35.0,16.0,NEU
2633,67.0,35.0,16.0,NEU
2634,68.0,35.0,16.0,NEU
2635,69.0,35.0,16.0,NEU
2636,-19.0,36.0,26.0,ESAF
2637,-18.0,36.0,26.0,ESAF
2638,-17.0,36.0,26.0,ESAF
2639,-16.0,36.0,26.0,ESAF
2640,-15.0,36.0,26.0,ESAF
2641,-14.0,36.0,26.0,ESAF
2642,-13.0,36.0,26.0,ESAF
2643,-12.0,36.0,26.0,ESAF
2644,-11.0,36.0,26.0,ESAF
2645,-10.0,36.0,26.0,ESAF
2646,-9.0,36.0,24.0,SEAF
2647,-8.0,36.0,24.0,SEAF
2648,-7.0,36.0,24.0,SEAF
2649,-6.0,36.0,24.0,SEAF
2650,-5.0,36.0,24.0,SEAF
2651,-4.0,36.0,24.0,SEAF
2652,-3.0,36.0,24.0,SEAF
2653,-2.0,36.0,24.0,SEAF
2654,-1.0,36.0,24.0,SEAF
2655,0.0,36.0,24.0,SEAF
2656,1.0,36.0,24.0,SEAF
2657,2.0,36.0,24.0,SEAF
2658,3.0,36.0,23.0,NEAF
2659,4.0,36.0,23.0,NEAF
2660,5.0,36.0,23.0,NEAF
2661,6.0,36.0,23.0,NEAF
2662,7.0,36.0,23.0,NEAF
2663,8.0,36.0,23.0,NEAF
2664,9.0,36.0,23.0,NEAF
2665,10.0,36.0,23.0,NEAF
2666,11.0,36.0,23.0,NEAF
2667,12.0,36.0,23.0,NEAF
2668,13.0,36.0,23.0,NEAF
2669,14.0,36.0,23.0,NEAF
2670,15.0,36.0,20.0,SAH
2671,16.0,36.0,20.0,SAH
2672,17.0,36.0,20.0,SAH
2673,18.0,36.0,20.0,SAH
2674,19.0,36.0,20.0,SAH
2675,20.0,36.0,20.0,SAH
2676,21.0,36.0,20.0,SAH
2677,22.0,36.0,20.0,SAH
2678,26.0,36.0,36.0,ARP
2679,27.0,36.0,36.0,ARP
2680,28.0,36.0,36.0,ARP
2681,29.0,36.0,36.0,ARP
2682,30.0,36.0,36.0,ARP
2683,31.0,36.0,19.0,MED
2684,32.0,36.0,19.0,MED
2685,33.0,36.0,19.0,MED
2686,34.0,36.0,19.0,MED
2687,35.0,36.0,19.0,MED
2688,36.0,36.0,19.0,MED
2689,37.0,36.0,19.0,MED
2690,38.0,36.0,19.0,MED
2691,39.0,36.0,19.0,MED
2692,40.0,36.0,19.0,MED
2693,41.0,36.0,19.0,MED
2694,47.0,36.0,17.0,WCE
2695,48.0,36.0,17.0,WCE
2696,49.0,36.0,17.0,WCE
2697,50.0,36.0,17.0,WCE
2698,51.0,36.0,17.0,WCE
2699,52.0,36.0,17.0,WCE
2700,53.0,36.0,17.0,WCE
2701,54.0,36.0,17.0,WCE
2702,55.0,36.0,17.0,WCE
2703,56.0,36.0,17.0,WCE
2704,57.0,36.0,17.0,WCE
2705,58.0,36.0,17.0,WCE
2706,59.0,36.0,17.0,WCE
2707,60.0,36.0,17.0,WCE
2708,61.0,36.0,16.0,NEU
2709,62.0,36.0,16.0,NEU
2710,63.0,36.0,16.0,NEU
2711,64.0,36.0,16.0,NEU
2712,65.0,36.0,16.0,NEU
2713,66.0,36.0,16.0,NEU
2714,67.0,36.0,16.0,NEU
2715,68.0,36.0,16.0,NEU
2716,69.0,36.0,16.0,NEU
2717,-17.0,37.0,26.0,ESAF
2718,-16.0,37.0,26.0,ESAF
2719,-15.0,37.0,26.0,ESAF
2720,-14.0,37.0,26.0,ESAF
2721,-13.0,37.0,26.0,ESAF
2722,-12.0,37.0,26.0,ESAF
2723,-11.0,37.0,26.0,ESAF
2724,-10.0,37.0,26.0,ESAF
2725,-9.0,37.0,24.0,SEAF
2726,-8.0,37.0,24.0,SEAF
2727,-7.0,37.0,24.0,SEAF
2728,-6.0,37.0,24.0,SEAF
2729,-5.0,37.0,24.0,SEAF
2730,-4.0,37.0,24.0,SEAF
2731,-3.0,37.0,24.0,SEAF
2732,-2.0,37.0,24.0,SEAF
2733,-1.0,37.0,24.0,SEAF
2734,0.0,37.0,24.0,SEAF
2735,1.0,37.0,24.0,SEAF
2736,2.0,37.0,24.0,SEAF
2737,3.0,37.0,23.0,NEAF
2738,4.0,37.0,23.0,NEAF
2739,5.0,37.0,23.0,NEAF
2740,6.0,37.0,23.0,NEAF
2741,7.0,37.0,23.0,NEAF
2742,8.0,37.0,23.0,NEAF
2743,9.0,37.0,23.0,NEAF
2744,10.0,37.0,23.0,NEAF
2745,11.0,37.0,23.0,NEAF
2746,12.0,37.0,23.0,NEAF
2747,13.0,37.0,23.0,NEAF
2748,14.0,37.0,23.0,NEAF
2749,15.0,37.0,20.0,SAH
2750,16.0,37.0,20.0,SAH
2751,17.0,37.0,20.0,SAH
2752,18.0,37.0,20.0,SAH
2753,19.0,37.0,20.0,SAH
2754,20.0,37.0,20.0,SAH
2755,21.0,37.0,20.0,SAH
2756,26.0,37.0,36.0,ARP
2757,27.0,37.0,36.0,ARP
2758,28.0,37.0,36.0,ARP
2759,29.0,37.0,36.0,ARP
2760,30.0,37.0,36.0,ARP
2761,31.0,37.0,19.0,MED
2762,32.0,37.0,19.0,MED
2763,33.0,37.0,19.0,MED
2764,34.0,37.0,19.0,MED
2765,35.0,37.0,19.0,MED
2766,36.0,37.0,19.0,MED
2767,37.0,37.0,19.0,MED
2768,38.0,37.0,19.0,MED
2769,39.0,37.0,19.0,MED
2770,40.0,37.0,19.0,MED
2771,41.0,37.0,19.0,MED
2772,47.0,37.0,17.0,WCE
2773,48.0,37.0,17.0,WCE
2774,49.0,37.0,17.0,WCE
2775,50.0,37.0,17.0,WCE
2776,51.0,37.0,17.0,WCE
2777,52.0,37.0,17.0,WCE
2778,53.0,37.0,17.0,WCE
2779,54.0,37.0,17.0,WCE
2780,55.0,37.0,17.0,WCE
2781,56.0,37.0,17.0,WCE
2782,57.0,37.0,17.0,WCE
2783,58.0,37.0,17.0,WCE
2784,59.0,37.0,17.0,WCE
2785,60.0,37.0,17.0,WCE
2786,61.0,37.0,16.0,NEU
2787,62.0,37.0,16.0,NEU
2788,63.0,37.0,16.0,NEU
2789,64.0,37.0,16.0,NEU
2790,65.0,37.0,16.0,NEU
2791,66.0,37.0,16.0,NEU
2792,67.0,37.0,16.0,NEU
2793,68.0,37.0,16.0,NEU
2794,69.0,37.0,16.0,NEU
2795,-17.0,38.0,26.0,ESAF
2796,-16.0,38.0,26.0,ESAF
2797,-15.0,38.0,26.0,ESAF
2798,-14.0,38.0,26.0,ESAF
2799,-13.0,38.0,26.0,ESAF
2800,-12.0,38.0,26.0,ESAF
2801,-11.0,38.0,26.0,ESAF
2802,-10.0,38.0,26.0,ESAF
2803,-9.0,38.0,24.0,SEAF
2804,-8.0,38.0,24.0,SEAF
2805,-7.0,38.0,24.0,SEAF
2806,-6.0,38.0,24.0,SEAF
2807,-5.0,38.0,24.0,SEAF
2808,-4.0,38.0,24.0,SEAF
2809,-3.0,38.0,24.0,SEAF
2810,-2.0,38.0,24.0,SEAF
2811,-1.0,38.0,24.0,SEAF
2812,0.0,38.0,24.0,SEAF
2813,1.0,38.0,24.0,SEAF
2814,2.0,38.0,24.0,SEAF
2815,3.0,38.0,23.0,NEAF
2816,4.0,38.0,23.0,NEAF
2817,5.0,38.0,23.0,NEAF
2818,6.0,38.0,23.0,NEAF
2819,7.0,38.0,23.0,NEAF
2820,8.0,38.0,23.0,NEAF
2821,9.0,38.0,23.0,NEAF
2822,10.0,38.0,23.0,NEAF
2823,11.0,38.0,23.0,NEAF
2824,12.0,38.0,23.0,NEAF
2825,13.0,38.0,23.0,NEAF
2826,14.0,38.0,23.0,NEAF
2827,15.0,38.0,20.0,SAH
2828,16.0,38.0,20.0,SAH
2829,17.0,38.0,20.0,SAH
2830,18.0,38.0,20.0,SAH
2831,19.0,38.0,20.0,SAH
2832,20.0,38.0,20.0,SAH
2833,24.0,38.0,36.0,ARP
2834,25.0,38.0,36.0,ARP
2835,26.0,38.0,36.0,ARP
2836,27.0,38.0,36.0,ARP
2837,28.0,38.0,36.0,ARP
2838,29.0,38.0,36.0,ARP
2839,30.0,38.0,36.0,ARP
2840,31.0,38.0,19.0,MED
2841,32.0,38.0,19.0,MED
2842,33.0,38.0,19.0,MED
2843,34.0,38.0,19.0,MED
2844,35.0,38.0,19.0,MED
2845,36.0,38.0,19.0,MED
2846,37.0,38.0,19.0,MED
2847,38.0,38.0,19.0,MED
2848,39.0,38.0,19.0,MED
2849,40.0,38.0,19.0,MED
2850,41.0,38.0,19.0,MED
2851,46.0,38.0,17.0,WCE
2852,47.0,38.0,17.0,WCE
2853,48.0,38.0,17.0,WCE
2854,49.0,38.0,17.0,WCE
2855,50.0,38.0,17.0,WCE
2856,51.0,38.0,17.0,WCE
2857,52.0,38.0,17.0,WCE
2858,53.0,38.0,17.0,WCE
2859,54.0,38.0,17.0,WCE
2860,55.0,38.0,17.0,WCE
2861,56.0,38.0,17.0,WCE
2862,57.0,38.0,17.0,WCE
2863,58.0,38.0,17.0,WCE
2864,59.0,38.0,17.0,WCE
2865,60.0,38.0,17.0,WCE
2866,61.0,38.0,16.0,NEU
2867,62.0,38.0,16.0,NEU
2868,63.0,38.0,16.0,NEU
2869,64.0,38.0,16.0,NEU
2870,65.0,38.0,16.0,NEU
2871,66.0,38.0,16.0,NEU
2872,67.0,38.0,16.0,NEU
2873,68.0,38.0,16.0,NEU
2874,-16.0,39.0,26.0,ESAF
2875,-15.0,39.0,26.0,ESAF
2876,-14.0,39.0,26.0,ESAF
2877,-13.0,39.0,26.0,ESAF
2878,-12.0,39.0,26.0,ESAF
2879,-11.0,39.0,26.0,ESAF
2880,-10.0,39.0,26.0,ESAF
2881,-9.0,39.0,24.0,SEAF
2882,-8.0,39.0,24.0,SEAF
2883,-6.0,39.0,24.0,SEAF
2884,-5.0,39.0,24.0,SEAF
2885,-4.0,39.0,24.0,SEAF
2886,-3.0,39.0,24.0,SEAF
2887,-2.0,39.0,24.0,SEAF
2888,-1.0,39.0,24.0,SEAF
2889,0.0,39.0,24.0,SEAF
2890,1.0,39.0,24.0,SEAF
2891,2.0,39.0,24.0,SEAF
2892,3.0,39.0,23.0,NEAF
2893,4.0,39.0,23.0,NEAF
2894,5.0,39.0,23.0,NEAF
2895,6.0,39.0,23.0,NEAF
2896,7.0,39.0,23.0,NEAF
2897,8.0,39.0,23.0,NEAF
2898,9.0,39.0,23.0,NEAF
2899,10.0,39.0,23.0,NEAF
2900,11.0,39.0,23.0,NEAF
2901,12.0,39.0,23.0,NEAF
2902,13.0,39.0,23.0,NEAF
2903,14.0,39.0,23.0,NEAF
2904,15.0,39.0,20.0,SAH
2905,16.0,39.0,20.0,SAH
2906,23.0,39.0,36.0,ARP
2907,24.0,39.0,36.0,ARP
2908,25.0,39.0,36.0,ARP
2909,26.0,39.0,36.0,ARP
2910,27.0,39.0,36.0,ARP
2911,28.0,39.0,36.0,ARP
2912,29.0,39.0,36.0,ARP
2913,30.0,39.0,36.0,ARP
2914,31.0,39.0,19.0,MED
2915,32.0,39.0,19.0,MED
2916,33.0,39.0,19.0,MED
2917,34.0,39.0,19.0,MED
2918,35.0,39.0,19.0,MED
2919,36.0,39.0,19.0,MED
2920,37.0,39.0,19.0,MED
2921,38.0,39.0,19.0,MED
2922,39.0,39.0,19.0,MED
2923,40.0,39.0,19.0,MED
2924,41.0,39.0,19.0,MED
2925,45.0,39.0,19.0,MED
2926,46.0,39.0,17.0,WCE
2927,47.0,39.0,17.0,WCE
2928,48.0,39.0,17.0,WCE
2929,49.0,39.0,17.0,WCE
2930,50.0,39.0,17.0,WCE
2931,51.0,39.0,17.0,WCE
2932,52.0,39.0,17.0,WCE
2933,53.0,39.0,17.0,WCE
2934,54.0,39.0,17.0,WCE
2935,55.0,39.0,17.0,WCE
2936,56.0,39.0,17.0,WCE
2937,57.0,39.0,17.0,WCE
2938,58.0,39.0,17.0,WCE
2939,59.0,39.0,17.0,WCE
2940,60.0,39.0,17.0,WCE
2941,61.0,39.0,17.0,WCE
2942,62.0,39.0,16.0,NEU
2943,63.0,39.0,16.0,NEU
2944,64.0,39.0,16.0,NEU
2945,-16.0,40.0,26.0,ESAF
2946,-15.0,40.0,26.0,ESAF
2947,-14.0,40.0,26.0,ESAF
2948,-13.0,40.0,26.0,ESAF
2949,-12.0,40.0,26.0,ESAF
2950,-11.0,40.0,26.0,ESAF
2951,-10.0,40.0,26.0,ESAF
2952,-4.0,40.0,24.0,SEAF
2953,-3.0,40.0,24.0,SEAF
2954,-2.0,40.0,24.0,SEAF
2955,-1.0,40.0,24.0,SEAF
2956,0.0,40.0,24.0,SEAF
2957,1.0,40.0,24.0,SEAF
2958,2.0,40.0,24.0,SEAF
2959,3.0,40.0,23.0,NEAF
2960,4.0,40.0,23.0,NEAF
2961,5.0,40.0,23.0,NEAF
2962,6.0,40.0,23.0,NEAF
2963,7.0,40.0,23.0,NEAF
2964,8.0,40.0,23.0,NEAF
2965,9.0,40.0,23.0,NEAF
2966,10.0,40.0,23.0,NEAF
2967,11.0,40.0,23.0,NEAF
2968,12.0,40.0,23.0,NEAF
2969,13.0,40.0,23.0,NEAF
2970,14.0,40.0,23.0,NEAF
2971,15.0,40.0,20.0,SAH
2972,22.0,40.0,36.0,ARP
2973,23.0,40.0,36.0,ARP
2974,24.0,40.0,36.0,ARP
2975,25.0,40.0,36.0,ARP
2976,26.0,40.0,36.0,ARP
2977,27.0,40.0,36.0,ARP
2978,28.0,40.0,36.0,ARP
2979,29.0,40.0,36.0,ARP
2980,30.0,40.0,36.0,ARP
2981,31.0,40.0,19.0,MED
2982,32.0,40.0,19.0,MED
2983,33.0,40.0,19.0,MED
2984,34.0,40.0,19.0,MED
2985,35.0,40.0,19.0,MED
2986,36.0,40.0,19.0,MED
2987,37.0,40.0,19.0,MED
2988,38.0,40.0,19.0,MED
2989,39.0,40.0,19.0,MED
2990,40.0,40.0,19.0,MED
2991,41.0,40.0,19.0,MED
2992,42.0,40.0,19.0,MED
2993,44.0,40.0,19.0,MED
2994,45.0,40.0,19.0,MED
2995,46.0,40.0,17.0,WCE
2996,47.0,40.0,17.0,WCE
2997,48.0,40.0,17.0,WCE
2998,49.0,40.0,17.0,WCE
2999,50.0,40.0,17.0,WCE
3000,51.0,40.0,17.0,WCE
3001,52.0,40.0,17.0,WCE
3002,53.0,40.0,17.0,WCE
3003,54.0,40.0,17.0,WCE
3004,55.0,40.0,17.0,WCE
3005,56.0,40.0,17.0,WCE
3006,57.0,40.0,17.0,WCE
3007,58.0,40.0,17.0,WCE
3008,59.0,40.0,17.0,WCE
3009,60.0,40.0,17.0,WCE
3010,61.0,40.0,17.0,WCE
3011,62.0,40.0,16.0,NEU
3012,63.0,40.0,16.0,NEU
3013,64.0,40.0,16.0,NEU
3014,65.0,40.0,16.0,NEU
3015,-1.0,41.0,24.0,SEAF
3016,0.0,41.0,24.0,SEAF
3017,1.0,41.0,24.0,SEAF
3018,2.0,41.0,24.0,SEAF
3019,3.0,41.0,23.0,NEAF
3020,4.0,41.0,23.0,NEAF
3021,5.0,41.0,23.0,NEAF
3022,6.0,41.0,23.0,NEAF
3023,7.0,41.0,23.0,NEAF
3024,8.0,41.0,23.0,NEAF
3025,9.0,41.0,23.0,NEAF
3026,10.0,41.0,23.0,NEAF
3027,11.0,41.0,23.0,NEAF
3028,12.0,41.0,23.0,NEAF
3029,13.0,41.0,23.0,NEAF
3030,14.0,41.0,23.0,NEAF
3031,19.0,41.0,36.0,ARP
3032,20.0,41.0,36.0,ARP
3033,21.0,41.0,36.0,ARP
3034,22.0,41.0,36.0,ARP
3035,23.0,41.0,36.0,ARP
3036,24.0,41.0,36.0,ARP
3037,25.0,41.0,36.0,ARP
3038,26.0,41.0,36.0,ARP
3039,27.0,41.0,36.0,ARP
3040,28.0,41.0,36.0,ARP
3041,29.0,41.0,36.0,ARP
3042,30.0,41.0,36.0,ARP
3043,31.0,41.0,32.0,WCA
3044,32.0,41.0,32.0,WCA
3045,33.0,41.0,32.0,WCA
3046,34.0,41.0,32.0,WCA
3047,35.0,41.0,32.0,WCA
3048,36.0,41.0,32.0,WCA
3049,37.0,41.0,32.0,WCA
3050,38.0,41.0,32.0,WCA
3051,39.0,41.0,32.0,WCA
3052,40.0,41.0,32.0,WCA
3053,41.0,41.0,32.0,WCA
3054,42.0,41.0,32.0,WCA
3055,43.0,41.0,32.0,WCA
3056,44.0,41.0,32.0,WCA
3057,45.0,41.0,32.0,WCA
3058,46.0,41.0,18.0,EEU
3059,47.0,41.0,18.0,EEU
3060,48.0,41.0,18.0,EEU
3061,49.0,41.0,18.0,EEU
3062,50.0,41.0,18.0,EEU
3063,51.0,41.0,18.0,EEU
3064,52.0,41.0,18.0,EEU
3065,53.0,41.0,18.0,EEU
3066,54.0,41.0,18.0,EEU
3067,55.0,41.0,18.0,EEU
3068,56.0,41.0,18.0,EEU
3069,57.0,41.0,18.0,EEU
3070,58.0,41.0,18.0,EEU
3071,59.0,41.0,18.0,EEU
3072,60.0,41.0,18.0,EEU
3073,61.0,41.0,18.0,EEU
3074,62.0,41.0,18.0,EEU
3075,63.0,41.0,18.0,EEU
3076,64.0,41.0,18.0,EEU
3077,65.0,41.0,18.0,EEU
3078,0.0,42.0,24.0,SEAF
3079,1.0,42.0,24.0,SEAF
3080,2.0,42.0,24.0,SEAF
3081,3.0,42.0,23.0,NEAF
3082,4.0,42.0,23.0,NEAF
3083,5.0,42.0,23.0,NEAF
3084,6.0,42.0,23.0,NEAF
3085,7.0,42.0,23.0,NEAF
3086,8.0,42.0,23.0,NEAF
3087,9.0,42.0,23.0,NEAF
3088,10.0,42.0,23.0,NEAF
3089,11.0,42.0,23.0,NEAF
3090,12.0,42.0,23.0,NEAF
3091,13.0,42.0,23.0,NEAF
3092,14.0,42.0,23.0,NEAF
3093,17.0,42.0,36.0,ARP
3094,18.0,42.0,36.0,ARP
3095,19.0,42.0,36.0,ARP
3096,20.0,42.0,36.0,ARP
3097,21.0,42.0,36.0,ARP
3098,22.0,42.0,36.0,ARP
3099,23.0,42.0,36.0,ARP
3100,24.0,42.0,36.0,ARP
3101,25.0,42.0,36.0,ARP
3102,26.0,42.0,36.0,ARP
3103,27.0,42.0,36.0,ARP
3104,28.0,42.0,36.0,ARP
3105,29.0,42.0,36.0,ARP
3106,30.0,42.0,36.0,ARP
3107,31.0,42.0,32.0,WCA
3108,32.0,42.0,32.0,WCA
3109,33.0,42.0,32.0,WCA
3110,34.0,42.0,32.0,WCA
3111,35.0,42.0,32.0,WCA
3112,36.0,42.0,32.0,WCA
3113,37.0,42.0,32.0,WCA
3114,38.0,42.0,32.0,WCA
3115,39.0,42.0,32.0,WCA
3116,40.0,42.0,32.0,WCA
3117,41.0,42.0,32.0,WCA
3118,42.0,42.0,32.0,WCA
3119,43.0,42.0,32.0,WCA
3120,44.0,42.0,32.0,WCA
3121,45.0,42.0,32.0,WCA
3122,46.0,42.0,18.0,EEU
3123,47.0,42.0,18.0,EEU
3124,48.0,42.0,18.0,EEU
3125,49.0,42.0,18.0,EEU
3126,50.0,42.0,18.0,EEU
3127,51.0,42.0,18.0,EEU
3128,52.0,42.0,18.0,EEU
3129,53.0,42.0,18.0,EEU
3130,54.0,42.0,18.0,EEU
3131,55.0,42.0,18.0,EEU
3132,56.0,42.0,18.0,EEU
3133,57.0,42.0,18.0,EEU
3134,58.0,42.0,18.0,EEU
3135,59.0,42.0,18.0,EEU
3136,60.0,42.0,18.0,EEU
3137,61.0,42.0,18.0,EEU
3138,62.0,42.0,18.0,EEU
3139,63.0,42.0,18.0,EEU
3140,64.0,42.0,18.0,EEU
3141,65.0,42.0,18.0,EEU
3142,66.0,42.0,28.0,RAR
3143,1.0,43.0,24.0,SEAF
3144,2.0,43.0,24.0,SEAF
3145,3.0,43.0,23.0,NEAF
3146,4.0,43.0,23.0,NEAF
3147,5.0,43.0,23.0,NEAF
3148,6.0,43.0,23.0,NEAF
3149,7.0,43.0,23.0,NEAF
3150,8.0,43.0,23.0,NEAF
3151,9.0,43.0,23.0,NEAF
3152,10.0,43.0,23.0,NEAF
3153,11.0,43.0,23.0,NEAF
3154,12.0,43.0,23.0,NEAF
3155,13.0,43.0,23.0,NEAF
3156,14.0,43.0,36.0,ARP
3157,17.0,43.0,36.0,ARP
3158,18.0,43.0,36.0,ARP
3159,19.0,43.0,36.0,ARP
3160,20.0,43.0,36.0,ARP
3161,21.0,43.0,36.0,ARP
3162,22.0,43.0,36.0,ARP
3163,23.0,43.0,36.0,ARP
3164,24.0,43.0,36.0,ARP
3165,25.0,43.0,36.0,ARP
3166,26.0,43.0,36.0,ARP
3167,27.0,43.0,36.0,ARP
3168,28.0,43.0,36.0,ARP
3169,29.0,43.0,36.0,ARP
3170,30.0,43.0,36.0,ARP
3171,31.0,43.0,32.0,WCA
3172,32.0,43.0,32.0,WCA
3173,33.0,43.0,32.0,WCA
3174,34.0,43.0,32.0,WCA
3175,35.0,43.0,32.0,WCA
3176,36.0,43.0,32.0,WCA
3177,37.0,43.0,32.0,WCA
3178,38.0,43.0,32.0,WCA
3179,39.0,43.0,32.0,WCA
3180,40.0,43.0,32.0,WCA
3181,41.0,43.0,32.0,WCA
3182,42.0,43.0,32.0,WCA
3183,43.0,43.0,32.0,WCA
3184,44.0,43.0,32.0,WCA
3185,45.0,43.0,32.0,WCA
3186,46.0,43.0,18.0,EEU
3187,47.0,43.0,18.0,EEU
3188,48.0,43.0,18.0,EEU
3189,49.0,43.0,18.0,EEU
3190,50.0,43.0,18.0,EEU
3191,51.0,43.0,18.0,EEU
3192,52.0,43.0,18.0,EEU
3193,53.0,43.0,18.0,EEU
3194,54.0,43.0,18.0,EEU
3195,55.0,43.0,18.0,EEU
3196,56.0,43.0,18.0,EEU
3197,57.0,43.0,18.0,EEU
3198,58.0,43.0,18.0,EEU
3199,59.0,43.0,18.0,EEU
3200,60.0,43.0,18.0,EEU
3201,61.0,43.0,18.0,EEU
3202,62.0,43.0,18.0,EEU
3203,63.0,43.0,18.0,EEU
3204,64.0,43.0,18.0,EEU
3205,65.0,43.0,18.0,EEU
3206,66.0,43.0,28.0,RAR
3207,-24.0,44.0,27.0,MDG
3208,-23.0,44.0,27.0,MDG
3209,-22.0,44.0,27.0,MDG
3210,-21.0,44.0,27.0,MDG
3211,-20.0,44.0,27.0,MDG
3212,-19.0,44.0,27.0,MDG
3213,-18.0,44.0,27.0,MDG
3214,2.0,44.0,24.0,SEAF
3215,3.0,44.0,23.0,NEAF
3216,4.0,44.0,23.0,NEAF
3217,5.0,44.0,23.0,NEAF
3218,6.0,44.0,23.0,NEAF
3219,7.0,44.0,23.0,NEAF
3220,8.0,44.0,23.0,NEAF
3221,9.0,44.0,23.0,NEAF
3222,10.0,44.0,23.0,NEAF
3223,11.0,44.0,23.0,NEAF
3224,14.0,44.0,36.0,ARP
3225,15.0,44.0,36.0,ARP
3226,16.0,44.0,36.0,ARP
3227,17.0,44.0,36.0,ARP
3228,18.0,44.0,36.0,ARP
3229,19.0,44.0,36.0,ARP
3230,20.0,44.0,36.0,ARP
3231,21.0,44.0,36.0,ARP
3232,22.0,44.0,36.0,ARP
3233,23.0,44.0,36.0,ARP
3234,24.0,44.0,36.0,ARP
3235,25.0,44.0,36.0,ARP
3236,26.0,44.0,36.0,ARP
3237,27.0,44.0,36.0,ARP
3238,28.0,44.0,36.0,ARP
3239,29.0,44.0,36.0,ARP
3240,30.0,44.0,36.0,ARP
3241,31.0,44.0,32.0,WCA
3242,32.0,44.0,32.0,WCA
3243,33.0,44.0,32.0,WCA
3244,34.0,44.0,32.0,WCA
3245,35.0,44.0,32.0,WCA
3246,36.0,44.0,32.0,WCA
3247,37.0,44.0,32.0,WCA
3248,38.0,44.0,32.0,WCA
3249,39.0,44.0,32.0,WCA
3250,40.0,44.0,32.0,WCA
3251,41.0,44.0,32.0,WCA
3252,42.0,44.0,32.0,WCA
3253,43.0,44.0,32.0,WCA
3254,44.0,44.0,32.0,WCA
3255,45.0,44.0,32.0,WCA
3256,46.0,44.0,18.0,EEU
3257,47.0,44.0,18.0,EEU
3258,48.0,44.0,18.0,EEU
3259,49.0,44.0,18.0,EEU
3260,50.0,44.0,18.0,EEU
3261,51.0,44.0,18.0,EEU
3262,52.0,44.0,18.0,EEU
3263,53.0,44.0,18.0,EEU
3264,54.0,44.0,18.0,EEU
3265,55.0,44.0,18.0,EEU
3266,56.0,44.0,18.0,EEU
3267,57.0,44.0,18.0,EEU
3268,58.0,44.0,18.0,EEU
3269,59.0,44.0,18.0,EEU
3270,60.0,44.0,18.0,EEU
3271,61.0,44.0,18.0,EEU
3272,62.0,44.0,18.0,EEU
3273,63.0,44.0,18.0,EEU
3274,64.0,44.0,18.0,EEU
3275,65.0,44.0,18.0,EEU
